Type, Number, Description, Latitude, LatitudeCoord, Longtitude, LongtitudeCoord, Latitude2, LatitudeCoord2, Longtitude2, LongtitudeCoord2
Real Estate; 3610; AAAA; N; 0,5809879447930998; E; 0,7845496267346255; S; 0,9556522084090512; E;0,6465609882500191 
Real Estate; 62627; Dappled Rapids Cape; N; 0,11894869583583767; E; 0,4435265575788431; N; 0,9344118076772902; E;0,9033526981667975 
Real Estate; 87242; Hidden Forest Shire; N; 0,10846713912982864; E; 0,46442325520788263; S; 0,5046432128730948; E;0,23790488039125002 
Real Estate; 9670; Whispering Sanctuary Gateway; S; 0,11062803780694319; E; 0,49883580933629046; S; 0,5549532811355823; E;0,6879971390635118 
Real Estate; 99560; Covered Field Glen; S; 0,08610680010366878; E; 0,5074005076343726; N; 0,29606016834224025; W;0,15345732385705235 
Lot;30962; Misty Sanctuary Flats; S; 0,11076601274712106; E; 0,5883629023408594; S; 0,5105590219902213; W;0,8395759412000591 
Lot;80891; Gleaming Wood Arch; S; 0,05060656222774185; E; 0,4924694027567038; N; 0,3412083992006246; E;0,2926502419100455 
Lot;95223; Majestic Vista Park; S; 0,0519717789202645; E; 0,5374977495295028; N; 0,42035884404750345; W;0,9655874865322609 
Lot;14626; Ivy Garden Oasis; S; 0,04922444880464549; E; 0,5587618987316746; N; 0,18712559133421158; W;0,4882995451874571 
Lot;7479; Radiant Plains Glens; N; 0,012253186680788897; E; 0,48104227884979067; N; 0,5206984437177427; W;0,38925304153581497 
Real Estate; 18584; Velvet Slopes Meadow; S; 0,007886921641792943; E; 0,4832829494111891; N; 0,24345734468739622; W;0,10809188864606745 
Lot;83387; Bright Acres Trails; N; 0,05889372602019105; E; 0,4922868281511995; N; 0,44115208505089354; E;0,6751399315328923 
Lot;80148; Quiet Retreat Terrace; N; 0,10535271342046937; E; 0,49421931847165734; S; 0,7374391701866516; W;0,2468022913087241 
Lot;84252; Ivy Vale Ridge; N; 0,1179066876769117; E; 0,4762279586180489; N; 0,8969952517130795; W;0,35864931471319583 
Lot;26489; Quiet Plains Oasis; N; 0,13842473490435414; E; 0,498756801957954; N; 0,44999886463626704; E;0,5833601150348443 
Real Estate; 24120; Whispering Grove Path; S; 0,02070472570121573; E; 0,518107478795657; N; 0,774999810865083; E;0,004930911006658434 
Real Estate; 28069; Majestic Desert Field; N; 0,007415067431494116; E; 0,5497619208571758; N; 0,44096655652711625; E;0,9925915939467522 
Real Estate; 41882; Sunrise Lagoon Retreat; N; 0,026291068380345894; E; 0,5651245032174324; N; 0,14732621576958016; W;0,5578456864186179 
Real Estate; 33042; Mellow Meadow Vale; N; 0,03239866905590438; E; 0,5914803279449286; N; 0,5142989227905698; E;0,6283297349412116 
Lot;79402; Willow Slopes Fields; S; 0,003985956955133929; E; 0,6020413651477535; S; 0,9981079386513182; E;0,13141862546004446 
Real Estate; 30423; Emerald Parkland Lanes; N; 0,013899761614500128; E; 0,6085781014843602; S; 0,8041354715375445; E;0,8455896102264332 
Real Estate; 77696; Pristine Arbor Bridge; N; 0,05414055173014898; E; 0,5991302131295293; N; 0,028224077598853814; W;0,1067025554020995 
Real Estate; 43703; Timbered Pier Bayou; N; 0,07679017566962698; E; 0,6120502198421256; S; 0,36532482585492887; E;0,6299338578904492 
Lot;97391; Azure Passage Crest; N; 0,10273737197743338; E; 0,5127119439512803; S; 0,0685734596163734; W;0,43194337937082705 
Real Estate; 17642; Spring Dunes Beach; N; 0,11041618757680127; E; 0,5675915662259206; S; 0,2977234322822796; W;0,8278543997287731 
Lot;10973; Verdant Cove Harbour; N; 0,12403167019002825; E; 0,5270123040042988; N; 0,6026317160560443; E;0,9809918021775758 
Real Estate; 61790; Sapphire Lagoon Walk; N; 0,12104060745663081; E; 0,5784340890135827; N; 0,6415469607768808; E;0,21361662732846287 
Lot;71308; Radiant Waters Harbour; N; 0,1281270006359061; E; 0,5132823710634677; S; 0,23922822234938612; E;0,5173931079921207 
Lot;73503; Snowy Cliffside Meadow; N; 0,12682828624030607; E; 0,6082901670317991; N; 0,08823787658715321; W;0,9941215903320072 
Lot;34100; Quiet Knoll Trails; N; 0,16766569697919464; E; 0,39525794712338624; S; 0,9158069642660297; W;0,5680235174757521 
Lot;49277; Radiant Dunes Oasis; N; 0,15750849085461527; E; 0,4879186834554635; S; 0,3920454009377825; W;0,5083505840916084 
Lot;41709; Rustic Lake Gateway; N; 0,16946347847089305; E; 0,47043754026351026; N; 0,048481450846913576; W;0,25089264535315603 
Lot;21772; Fern Stream Creek; N; 0,1291368051636117; E; 0,6213670373369559; N; 0,31644394094734973; E;0,9924153293269435 
Lot;85744; Fresh Pathway Bend; N; 0,2937623555878687; E; 0,2835710212386531; S; 0,21986699621510575; E;0,36013131908536067 
Lot;81999; Violet Hill Peak; N; 0,28969223910447117; E; 0,37228021243885556; S; 0,44434621889639536; W;0,5761623219647783 
Real Estate; 41561; Shady Lookout Bluffs; N; 0,3260293205487127; E; 0,2858170809740759; N; 0,8800532648079775; W;0,26336842188692433 
Real Estate; 54477; Hidden Oaks Forest; N; 0,3410079569255211; E; 0,3059193066475009; N; 0,7952696732173272; E;0,511344677274428 
Real Estate; 21409; Calming Bluff Meadows; N; 0,3968119795840638; E; 0,2814446877048613; S; 0,26607095545687387; W;0,8406966813000941 
Lot;15397; Calm Acreage Grove; N; 0,37996548327370505; E; 0,32808423706112777; S; 0,713030876676511; E;0,39153987329758455 
Lot;98752; Calming Grove Meadows; N; 0,4089201911779502; E; 0,27265835365593816; N; 0,720160516928351; E;0,053562516398141025 
Lot;62862; Rolling Isle Cross; N; 0,42310296858916596; E; 0,3079636964718515; S; 0,2702962656146335; E;0,4356438212323972 
Real Estate; 99249; Starry Grove Garden; N; 0,48964832830976124; E; 0,2788946267280116; N; 0,34165188841679217; W;0,12453219653683645 
Real Estate; 94171; Quiet Bluff Crossing; N; 0,45864247959448956; E; 0,2989624433342515; S; 0,5854217477298496; W;0,32866636494907764 
Real Estate; 16408; Sheltered Bluff Cove; N; 0,43734518912639964; E; 0,3237618907086558; N; 0,48661848142272246; W;0,9178304072520079 
Lot;885; Sunny Valley Cape; N; 0,5266293160142445; E; 0,32551579264639785; S; 0,749046591886822; W;0,09402019186888333 
Lot;46162; Amber Shore Manor; N; 0,529961411611633; E; 0,3366517233894126; N; 0,9435163558509784; E;0,5092326733828992 
Lot;22849; Maple Glade Woods; N; 0,36589756109657545; E; 0,33804449290556815; N; 0,43031935493099593; W;0,9293059260469801 
Real Estate; 64384; Rustic Parkland Cove; N; 0,39126646033619406; E; 0,35216745835907826; S; 0,7670206375239281; W;0,5564381666654179 
Real Estate; 13774; Cool Vista Landing; N; 0,3484763206596154; E; 0,3811161149756025; S; 0,18478055187655806; W;0,7800236461689622 
Real Estate; 95693; Breezy Forest Shores; N; 0,415678375820401; E; 0,37736851721454834; S; 0,539482143957806; W;0,6251947125655126 
Real Estate; 25684; Majestic River Plaza; N; 0,49361059811892094; E; 0,34302456727986985; S; 0,17224851628064608; W;0,9669665382786574 
Real Estate; 9386; Whispering Vale Nook; N; 0,5190490874017523; E; 0,3436271124377984; N; 0,2302868465077912; E;0,48753527485817627 
Lot;12516; Crystal Creek Harbor; N; 0,4405667380695878; E; 0,3832234716656593; N; 0,41227129124359096; E;0,7389684649433264 
Real Estate; 48043; Rolling Meadow Bluffs; N; 0,4563687587934745; E; 0,3775007248843478; S; 0,9367369120942499; W;0,5157864414958429 
Real Estate; 21565; Sunflower Cliff Shores; N; 0,4871246833276912; E; 0,39085564651726024; N; 0,7796312059457109; W;0,1203753686640947 
Real Estate; 73658; Open Woods Retreat; N; 0,541272003541345; E; 0,3177885385583916; N; 0,6603870655550371; W;0,400704738271627 
Lot;34538; Autumn Wood Hollow; N; 0,5390994848161795; E; 0,3906000357543832; N; 0,5783353990020785; W;0,0408348564782155 
Lot;55853; Enchanted Beach Overlook; N; 0,5519123474533864; E; 0,307144554073858; S; 0,1378267008856694; E;0,28894447271146406 
Lot;49406; Velvet Stream Garden; N; 0,5742243826602065; E; 0,31581671841747305; S; 0,5977203181589968; E;0,26933043188147243 
Lot;17918; Misty Lookout Plains; N; 0,23669441471575836; E; 0,42115885593008695; S; 0,19337949029842416; W;0,23806703940086527 
Lot;60548; Silver Preserve Crest; N; 0,2621827613666088; E; 0,43004047922653976; S; 0,69284554266903; E;0,532033411776986 
Lot;99287; Pristine Acreage Marsh; N; 0,25822324814235187; E; 0,45286071326195376; S; 0,756060323741674; E;0,9215625741769551 
Lot;38913; Calming Creek Bluffs; N; 0,24716516283361678; E; 0,4709081785776331; S; 0,0634893419709246; W;0,32176777288084557 
Lot;86954; Radiant Preserve Creek; N; 0,2710810779938494; E; 0,49383416940993985; N; 0,6742601635905517; W;0,5822322812412558 
Real Estate; 76012; Flowing Riverbank Crossing; N; 0,3160790905226305; E; 0,4676108160407526; S; 0,7430044206563443; E;0,4875094058392416 
Real Estate; 869; Mellow Passage Glade; N; 0,3875334207775951; E; 0,454090444800092; N; 0,4933876888262261; E;0,39870622568027203 
Lot;73253; Peaceful Preserve Peaks; N; 0,43331866624047477; E; 0,4255237025470282; S; 0,07513946880147315; W;0,005329190909498682 
Real Estate; 82363; Pristine Vale Manor; N; 0,39970692689427856; E; 0,4388607338916657; N; 0,7639538308842942; E;0,16586639370402567 
Real Estate; 91139; Gentle Mountain Terrace; N; 0,3503149802458865; E; 0,4625423597300474; S; 0,420954706063432; W;0,14500400983796657 
Real Estate; 29176; Velvet Bayou Field; N; 0,3894161157917717; E; 0,480229742355621; S; 0,9067129583450892; E;0,8328543286610829 
Lot;20853; Crystal Riverbank Reserve; N; 0,28290853284499995; E; 0,4891015715661362; S; 0,9561699456803211; W;0,35546735490076864 
Real Estate; 31157; Sapphire River Falls; N; 0,32674463510946095; E; 0,48945617259548646; S; 0,48866643269212573; E;0,7379144832608935 
Lot;71099; Timbered Cliff Heights; N; 0,27786386136013685; E; 0,511948877054519; S; 0,1360975835134265; W;0,41596459466086044 
Lot;44427; Open Slopes Creek; N; 0,32070672315505067; E; 0,5223764041310117; N; 0,4950719331432375; W;0,31864701008445995 
Real Estate; 25009; Dappled Ridge Grove; N; 0,3401560467374064; E; 0,5224303341870604; S; 0,9733175380768678; E;0,11353425187482336 
Lot;20636; Gentle Harbour Pines; N; 0,41563739483357653; E; 0,4887913091773155; N; 0,4199376187977124; W;0,7144480748126031 
Lot;47955; Blooming River Heights; N; 0,4119844423142489; E; 0,49077035816622794; S; 0,34415621334374547; E;0,9890043603436628 
Lot;80603; Misty Oasis Oasis; N; 0,4110666246827148; E; 0,5255680164730067; S; 0,7913333689968431; W;0,03974446022478695 
Lot;68405; Radiant Valleyview Park; N; 0,40057911032348903; E; 0,5558078163709298; N; 0,281300657238872; W;0,4795372119853467 
Lot;47635; Gleaming Marsh Harbour; N; 0,40257680214137126; E; 0,5653617786918342; S; 0,5382245663558356; E;0,7836781569428743 
Lot;85827; Misty Terraces Falls; N; 0,35025183371388935; E; 0,5716361080517504; N; 0,12324647589630544; W;0,6633845156519719 
Lot;31884; Quiet Valleyview Nook; N; 0,44533047807741966; E; 0,48407099788122465; S; 0,09514326130676254; W;0,9103074049980842 
Lot;98640; Open Plains Beach; N; 0,45249592692947804; E; 0,4361786925530978; N; 0,1011039404057944; W;0,9244914029088563 
Lot;50739; Dreamy Wood Reserve; N; 0,4626341847256946; E; 0,48061058783109134; S; 0,184645462192207; E;0,691730906093078 
Lot;70751; Quiet Woodland Ponds; N; 0,5018192343984804; E; 0,4994349471522881; N; 0,1622240238854057; E;0,8857996176554914 
Lot;81510; Lush Orchards Parkway; N; 0,49257091699238664; E; 0,5134700699876634; N; 0,1776658029774718; W;0,8234150815053484 
Lot;39700; Sheltered Lake Beach; N; 0,4468851359410343; E; 0,5668344076913324; N; 0,1875022791440022; W;0,6699314589891779 
Real Estate; 27859; Wild Rapids Hills; N; 0,48164933932242593; E; 0,5532595313740788; N; 0,9511202498100076; W;0,9351130075116978 
Lot;39178; Soft Beachside Bay; N; 0,4442586206961202; E; 0,5721880710872099; N; 0,3396829347369772; W;0,8054639319254219 
Lot;6486; Sapphire Wood Plains; N; 0,5432318562803147; E; 0,5639743870765187; N; 0,23510305541194398; E;0,3871901834151025 
Lot;58027; Mellow Springs Domain; S; 0,30762964721098596; E; 0,6362205567239264; N; 0,00994073933431383; E;0,9357605677028494 
Lot;86227; Sapphire Reserve Run; S; 0,4230194790834686; E; 0,6374038921756334; N; 0,43480922449436576; E;0,006197991864099195 
Lot;38172; Desert Pathway Heights; S; 0,35799423127223684; E; 0,6393224966510114; N; 0,8445640800019366; E;0,5286850341853649 
Lot;26458; Radiant Waters Run; S; 0,1856328669074515; E; 0,6421892823503721; N; 0,6622005092418818; W;0,11848760887504317 
Lot;25884; Sunny Lakeview Crest; S; 0,41636662367931143; E; 0,6471612446070819; N; 0,26324179126642466; W;0,21652461709325843 
Lot;49855; Ivy Meadow Field; S; 0,30226973720219596; E; 0,648091083709871; N; 0,44507432198640084; W;0,7354425851221061 
Lot;94299; Tranquil Grove Reserve; S; 0,24630040293129918; E; 0,6465771244106217; S; 0,3681923567660781; W;0,18815647262979174 
Lot;56064; Sparkling Bay Preserve; S; 0,1750921110503585; E; 0,6513512395240847; S; 0,4437475558484161; W;0,9035078323661765 
Lot;56673; Hidden Waters Meadow; N; 0,11942288392073319; E; 0,6505579781042582; S; 0,475735420970967; E;0,6500554944716546 
Lot;93429; Ivy Acres Garden; S; 0,4153267338151496; E; 0,6553605155039518; N; 0,26574722877204116; E;0,7608315378964203 
Real Estate; 11639; Broadleaf Hollow Plaza; S; 0,22497553446475194; E; 0,6550958863795099; S; 0,29519857993378873; E;0,5583527221555472 
Lot;15081; Azure Slopes Creek; S; 0,33470839089678395; E; 0,6620336144131274; N; 0,3682348958910794; W;0,7545623682265973 
Real Estate; 71900; Starry Woodland Woods; S; 0,4022414591013239; E; 0,6644007522889142; N; 0,26172764238785706; E;0,345592452552421 
Real Estate; 12832; Elm Isle Creek; S; 0,35827376794842125; E; 0,6813533800592539; N; 0,07329884864034475; E;0,7195406731264702 
Real Estate; 47869; Silver Pier Summit; S; 0,30224632791078865; E; 0,6755746381514575; S; 0,27774012872389064; E;0,4638040264489166 
Real Estate; 49329; Starry Prairie Isle; S; 0,32056393228785784; E; 0,6825086786731166; N; 0,7432588899939466; W;0,7171840949122547 
Lot;957; Open Forest Park; S; 0,059655650882877276; E; 0,6545314454752815; S; 0,22750883959874824; W;0,32992235329159736 
Real Estate; 55123; Fresh Haven Preserve; S; 0,17556808958774384; E; 0,6735697811859691; N; 0,4828745388516317; W;0,8084554961825583 
Real Estate; 12055; Tranquil Ridge Bridge; S; 0,011808235844461445; E; 0,663562370550968; N; 0,3084874384864109; W;0,3207163633643352 
Real Estate; 38717; Broadleaf Vale Acres; S; 0,009444373928943373; E; 0,6844044284844549; N; 0,9468238023234202; W;0,9539488145128585 
Real Estate; 52805; Dreamy Palms Marsh; S; 0,14579275112433332; E; 0,6969649480914599; S; 0,8994749712807624; W;0,6261102798767868 
Real Estate; 23313; Forested Springs Overlook; S; 0,16630126882353702; E; 0,698537857111894; N; 0,8468361438068062; E;0,8254662924448861 
Real Estate; 82407; Pristine Creek Plaza; S; 0,01991732597642304; E; 0,703407525872076; S; 0,48681856821940417; W;0,8249821275405865 
Real Estate; 60722; Mellow Preserve Vale; S; 0,38690883373511853; E; 0,7151847664241139; N; 0,18087310487327313; E;0,5503298835166821 
Lot;64827; Broadleaf Acres Glade; S; 0,3328685797126252; E; 0,722865263011614; N; 0,32397046810325225; W;0,49858025801316863 
Lot;96363; Fresh Cliff Oasis; S; 0,3155938761835022; E; 0,7293096626574473; S; 0,9836547854721341; E;0,79277698520716 
Real Estate; 27731; Valley Garden Glade; S; 0,22487863881392944; E; 0,7192604235748544; S; 0,794390293421127; E;0,21636343206986786 
Lot;33125; Tranquil Lagoon Glade; S; 0,07612609031803541; E; 0,707380002919587; S; 0,4126750135731928; W;0,8117864696439197 
Real Estate; 13824; Gentle Preserve Harbour; S; 0,18356436465912007; E; 0,7176320737771167; N; 0,7191901744345522; E;0,5409583959862888 
Lot;41888; Quiet Shire Isle; S; 0,4071762176391539; E; 0,7421692575599713; S; 0,8158080844689419; E;0,9261769056547443 
Lot;73498; Willow Grove Point; S; 0,3986659929491988; E; 0,7600366546025179; N; 0,7452171739137462; W;0,34555780872955477 
Lot;63972; Dappled Harbour Lanes; S; 0,3490630972611489; E; 0,7411474818141679; S; 0,8954337601808114; W;0,826018464942379 
Real Estate; 94469; Brisk Forest Shores; S; 0,30965742319866574; E; 0,7502289776662472; N; 0,03807173887549187; E;0,05446982261955036 
Real Estate; 67560; Starlit Rock Dales; S; 0,3318197806302655; E; 0,7579503039760036; N; 0,07297628274218304; E;0,5018342357417446 
Real Estate; 13047; Soft Pathway Terrace; S; 0,3281540870339589; E; 0,779512756663177; S; 0,6563985253478526; E;0,3466080196759064 
Real Estate; 29345; Moonlit Hollow Preserve; S; 0,40211422191622737; E; 0,7977138871546648; N; 0,49569077429649044; W;0,6709322399745759 
Lot;2109; Crystal Shore Hollow; S; 0,25130373792418614; E; 0,7391963477724176; N; 0,6472870948541397; E;0,030623512519826757 
Real Estate; 14727; Summer Oaks Hollow; S; 0,1560607549206664; E; 0,7315504070156152; N; 0,2506932934980626; E;0,2221267338967552 
Lot;78999; Misty Haven Glade; S; 0,116971726716527; E; 0,7391995325584287; S; 0,4173848444902003; W;0,735748416612554 
Lot;88541; Ivy Dales Meadows; S; 0,02460579848131561; E; 0,7401662623916113; S; 0,2973963143423165; W;0,017674188204645058 
Real Estate; 52204; Willow Meadow Lake; S; 0,20194426699034496; E; 0,74669144360919; N; 0,5057714259071304; E;0,48146190726900373 
Real Estate; 17323; Still Palms Arch; S; 0,2149238647936843; E; 0,7595926363282864; S; 0,19354266537139142; E;0,1820229405235545 
Real Estate; 26100; Misty River View; N; 0,0005161463810573474; E; 0,7595035375612401; S; 0,1016791505316117; E;0,7367219755028679 
Real Estate; 72229; Gleaming Meadow Path; S; 0,05471660468891648; E; 0,7600851510571814; S; 0,32918354234131797; E;0,6105457543375485 
Real Estate; 42449; Peaceful Cove Oasis; S; 0,29388720575587857; E; 0,7681967210803484; N; 0,8314367336601624; W;0,32996662006806776 
Real Estate; 88868; Whispering Shire Nook; S; 0,27372748866571905; E; 0,7916472566329591; S; 0,29014035577703523; W;0,05426828601034539 
Real Estate; 95668; Flowing Knoll Gateway; S; 0,0770864576849073; E; 0,7694195665481023; S; 0,767214161889727; W;0,36809682864900317 
Real Estate; 26358; Starry Dunes Crossing; S; 0,12112060291436555; E; 0,7832781714868163; S; 0,9416146888234201; W;0,7435195351024587 
Real Estate; 64821; Lush Summit Shire; N; 0,055541900268119226; E; 0,6942332051998029; S; 0,3005180502125562; E;0,042053494451286366 
Real Estate; 5792; Blushing Haven Parkway; N; 0,10110242817321102; E; 0,6715292011741535; S; 0,12146972399564904; W;0,9319365547873989 
Real Estate; 14290; Rustic Valley Bluffs; N; 0,0693170858576364; E; 0,6937458593005016; N; 0,5596172435117261; W;0,6418820953808924 
Lot;88607; Violet Marsh Oasis; N; 0,016902321649061913; E; 0,7129013142433844; N; 0,5674303280473384; W;0,31791944293558627 
Real Estate; 3226; Highland Waters Cove; N; 0,025200940687781448; E; 0,7471182058169005; N; 0,8182024271526751; W;0,14346172153320202 
Real Estate; 38100; Soft Ridge Flats; N; 0,0731016923337251; E; 0,7314628752110837; S; 0,48440414770387885; W;0,6534834231203392 
Lot;5353; Summer Preserve Garden; N; 0,18302282767731803; E; 0,6627740049238121; S; 0,9776518763188677; E;0,5083675900332113 
Real Estate; 9833; Flowing Preserve Meadowlands; N; 0,11412024584165881; E; 0,7143656159665439; N; 0,8626652317096292; W;0,22742491324819125 
Lot;89581; Winter Cove Reserve; N; 0,11138934358948327; E; 0,751583092821037; N; 0,026095960854261913; W;0,91418322636763 
Lot;23388; Cozy Lakeview Cove; N; 0,1539292955984185; E; 0,7399877445163385; S; 0,862022089569149; W;0,6836803715985909 
Lot;79505; Meadow Bluff Reserve; N; 0,14117351446112025; E; 0,7540533824128942; S; 0,4809933662880572; E;0,014935772416538429 
Real Estate; 52753; Majestic Park Plaza; N; 0,2039386126724232; E; 0,6908568141685885; S; 0,5445737873558374; E;0,04476325575130802 
Real Estate; 34206; Moonlit Cove Ridge; N; 0,1959260149862896; E; 0,7058846470205006; S; 0,10680766815836173; E;0,432134220852324 
Lot;38542; Sunrise Landing Oasis; N; 0,16818158341837508; E; 0,7143440596557517; S; 0,5562356632310845; W;0,6482294215006537 
Real Estate; 33500; Broad Dales Path; N; 0,18117181185513753; E; 0,7496262960129738; S; 0,05510480834846887; E;0,26635796648155496 
Real Estate; 55792; Whispering Pines View; N; 0,23005230162328927; E; 0,7265609958939351; N; 0,8407201639365214; W;0,7928145645941904 
Real Estate; 37831; Wildflower Hills Bluffs; N; 0,20683303924217977; E; 0,7579401594414883; S; 0,9833456991691365; W;0,9324225445815565 
Lot;16167; Brisk Ridge Nook; N; 0,03559724475388126; E; 0,7625374338791674; N; 0,64460010757722; E;0,7749500541766047 
Real Estate; 63493; Blooming Bluff Garden; N; 0,04704302850364783; E; 0,7738376885177634; N; 0,1570425218549335; W;0,08696560571928258 
Lot;17662; Calming Oasis Glade; N; 0,16894941785767803; E; 0,7622088516029182; N; 0,7322428407222497; W;0,22133459701043978 
Lot;72651; Dreamy Riverbank Cross; N; 0,02799570559901654; E; 0,7947164952010078; N; 0,5841148176864481; E;0,7078777736430293 
Real Estate; 38815; Open Harbour Terrace; N; 0,04683110715154626; E; 0,7846143637433763; S; 0,9671831978207711; E;0,4137513854057383 
Lot;74571; Sheltered Basin Vale; N; 0,07018066680974167; E; 0,7938406229592391; N; 0,7154864588137855; W;0,9867878272000481 
Real Estate; 64668; Open Dunes Cove; N; 0,15344381999559653; E; 0,7867180475814071; S; 0,7102112510667548; E;0,3473950185468113 
Lot;33292; Open River Bend; S; 0,40319684947205214; E; 0,8085717143446088; N; 0,36854348184522656; W;0,9481957540518863 
Real Estate; 29794; Dreamy Park Meadow; S; 0,2783362303033582; E; 0,8107842788724873; N; 0,20429018532152554; E;0,5494126992972072 
Real Estate; 16342; Gentle Sanctuary Plaza; S; 0,2852090506627586; E; 0,8207469816506087; S; 0,13469800027217882; W;0,8175249701890338 
Lot;78977; Desert Bay Field; S; 0,160850999490599; E; 0,8169334659983739; S; 0,5464122907560097; W;0,8456520887637027 
Lot;54051; Broad Valley Meadowlands; S; 0,1832433380679357; E; 0,8274568814766259; S; 0,8694464899172653; E;0,2931456376647239 
Lot;7005; Quiet Path Meadows; S; 0,2548987219639389; E; 0,8384338355618807; S; 0,24455678075387854; E;0,4306706704035794 
Lot;96058; Valley Vista Summit; S; 0,17915712033995868; E; 0,8378357944372004; S; 0,6664734904848286; W;0,7350196772785782 
Lot;31706; Brisk Rock Shire; S; 0,0480294593419921; E; 0,8081980310513538; S; 0,261802190192996; E;0,11737292476572503 
Real Estate; 81565; Ivy Cove Point; N; 0,086524019880441; E; 0,8174903412223589; N; 0,4444323255626811; W;0,637469807561876 
Real Estate; 36518; Fresh Palms Reserve; S; 0,037606893575395706; E; 0,8232771405684935; S; 0,28832212593547923; E;0,3265691271241047 
Real Estate; 848; Open Preserve Vale; S; 0,07858037258664285; E; 0,8292690081132066; N; 0,8593895833702074; W;0,03496232394412768 
Lot;11295; Ever Garden Glade; S; 0,022594051521117042; E; 0,8378091518800415; N; 0,5489463408811703; W;0,46173760946335296 
Real Estate; 69108; Enchanted Parkland Vale; N; 0,003601130469650826; E; 0,8301068641287418; S; 0,6321507481599669; W;0,1582918440400013 
Real Estate; 13149; Starlit Retreat Ponds; N; 0,017158073954047448; E; 0,8292588918372306; S; 0,17805529486843097; W;0,8336633260325869 
Lot;26581; Hidden Cove Nook; N; 0,14783324141036447; E; 0,8290434593250879; N; 0,22274235457818792; W;0,4103528947005115 
Lot;51802; Maple Estate Knoll; N; 0,20772447586426812; E; 0,8152461415112706; S; 0,21704968738701613; E;0,6680183091557836 
Lot;12831; Timbered Hill Crossroads; N; 0,2053221764367369; E; 0,8170928335653901; S; 0,14507461629044305; W;0,9347013179623309 
Lot;98986; Sunny Rapids Arcadia; N; 0,22700865752647048; E; 0,8383980344493973; S; 0,5357838866276908; W;0,9246081636477114 
Lot;97824; Verdant Reserve Plateau; N; 0,2908150489393483; E; 0,7225154825805633; S; 0,6385275974321256; W;0,6246069111550713 
Lot;29409; Peaceful Pathway Glens; N; 0,419622327012953; E; 0,6891358242990543; S; 0,7608896768571303; E;0,6033883830443819 
Lot;37702; Serene Sanctuary Meadows; N; 0,42899954940032203; E; 0,6949935172809831; N; 0,14020396205731966; W;0,15468031552052752 
Lot;80228; Dappled Sanctuary Hills; N; 0,28249202556638586; E; 0,7794282266269628; N; 0,5910120935996205; W;0,6289323145617711 
Lot;46165; Radiant Dales Trails; N; 0,3464986795725641; E; 0,791150240058177; N; 0,8689471740408532; E;0,7103817312806001 
Lot;10361; Silver Bluff Meadow; N; 0,40296035112938544; E; 0,8042062806675321; S; 0,040260161056738686; E;0,23748513364278523 
Lot;23322; Willow Oasis Garden; N; 0,44505953592114045; E; 0,7843260374285062; N; 0,6780983557379158; E;0,7618639113593731 
Lot;60607; Meadowy Desert Manor; N; 0,39005820871183017; E; 0,8341639205255396; N; 0,904922720874672; E;0,8802341522753101 
Lot;17750; Gentle Summit Pines; N; 0,41741366381748934; E; 0,8228296250784537; S; 0,6485305812068487; E;0,6054188728243641 
Lot;29165; Open Crest Peak; N; 0,41597789332938007; E; 0,8340134534326602; N; 0,7426062756327154; E;0,2799846146526397 
Lot;76455; Emerald Lakeview Shores; S; 0,14552533150491065; E; 0,8651826429078557; N; 0,12031294355421629; E;0,6088772869623873 
Lot;79624; Towering Hallow Pines; S; 0,10189449825537822; E; 0,8584528075922513; S; 0,7693114012928276; E;0,9889537508166135 
Lot;43888; Sunset Marsh Trails; S; 0,10934110240325834; E; 0,873258283932042; N; 0,04869691308094082; E;0,5548501526525013 
Lot;86020; Broadleaf Bay Island; S; 0,19130051134343584; E; 0,8789868457128078; N; 0,742602295926278; W;0,9938581105394674 
Lot;23325; Blissful Beachside Cross; N; 0,13239177647547906; E; 0,8667028764763205; N; 0,08630218026788306; E;0,1320897190344128 
Lot;27573; Starlit Valleyview Glade; N; 0,22497436561274597; E; 0,8718965886948692; S; 0,78619495317314; W;0,20651284553865334 
Lot;64413; Woodland Riverbank Run; N; 0,3192400847796796; E; 0,8707801253262977; S; 0,12230975684962064; W;0,9754045317444956 
Real Estate; 17457; Hidden Bluff Cape; S; 0,3696991464156506; E; 0,892097269447602; S; 0,6715023022795414; E;0,9840262494729509 
Lot;92339; Cedar Reserve Meadow; S; 0,37053751077759356; E; 0,9220683792094911; S; 0,6192090277652963; E;0,853773557022808 
Real Estate; 1571; Woodland Valley Plateau; S; 0,3656579083268452; E; 0,9132721791985255; S; 0,059916100846363674; W;0,022362744507964827 
Lot;95702; Crystal Vale Forest; S; 0,33434537319471347; E; 0,9831327558022144; S; 0,4730851888959756; E;0,16278961667678937 
Real Estate; 29493; Azure Meadow Arcadia; S; 0,09483416253259769; E; 0,882824042501423; S; 0,25462819732869524; W;0,6606623307399208 
Real Estate; 32279; Rolling River View; S; 0,27029873186051845; E; 0,8967695666435881; S; 0,27193977961151106; E;0,14814717944256572 
Real Estate; 90581; Blissful Oasis Domain; S; 0,06364371024499438; E; 0,9036841507184571; N; 0,1617240587389729; E;0,1406644797861858 
Real Estate; 68514; Calming Pines Terrace; S; 0,2842713202006377; E; 0,9409640053008761; S; 0,5817851163655849; E;0,8486198991330536 
